year,rainfall_mm,avg_temp_c,fertiliser_use_kg_ha,yield_tonnes_ha,temperature_stress,input_intensity,log_area,season_enc,crop_Cassava,crop_Coffee,crop_Maize,crop_Potatoes,crop_Rice,crop_Sorghum,crop_Tea,crop_Wheat,seed_variety_Improved Traditional,seed_variety_Traditional,rainfall_category_Semi-Arid,rainfall_category_Sub-Humid,rainfall_category_Humid,county_avg_yield
2004,211.5,22.6,78.9,0.38,0,5.5799,2.717340248009303,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.89
2004,574.9,22.4,44.9,0.37,0,3.984,2.50715725872282,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.48
2004,934.8,24.3,44.9,0.37,0,56.125,0.5877866649021191,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.48
2004,1047.4,25.9,44.9,1.14,0,3.3658,2.663052835171474,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.48
2004,528.4,26.4,44.9,0.52,0,42.3585,0.7227059828014898,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.48
2004,387.7,24.3,44.9,0.3,0,9.8899,1.7119945007591924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48
2004,247.2,22.8,44.9,0.44,0,6.0923,2.124653884501384,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.48
2004,686.7,25.0,29.9,0.49,0,3.4487,2.269028309465203,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0.455
2004,957.8,23.1,29.9,0.45,0,3.8781,2.1644717908644115,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.455
2004,731.1,25.0,29.9,1.7,0,3.8041,2.1815467646169897,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.455
2004,629.2,26.4,29.9,1.28,0,6.6004,1.7101878155342434,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.455
2004,553.4,26.5,29.9,0.22,0,2.392,2.6026896854443837,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.455
2004,201.2,25.9,29.9,0.2,0,3.8235,2.1770218700187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.455
2004,1050.3,29.3,29.8,0.2,0,5.2557,1.8976198599275322,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.266
2004,1701.8,28.9,29.8,0.43,0,2.8354,2.4432162227337915,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.266
2004,877.3,30.5,29.8,0.2,1,5.901,1.80005827204275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.266
2004,707.7,27.6,29.8,0.44,0,8.3708,1.5173226235262949,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.266
2004,730.0,27.2,13.6,0.2,0,1.7021,2.196112848483529,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.661
2004,1037.5,26.4,13.6,0.76,0,0.9208,2.758109400974947,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.661
2004,1269.1,27.4,13.6,1.94,0,1.0608,2.626116818339524,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0.661
2004,397.5,27.5,13.6,0.2,0,2.9565,1.7227665977411035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.661
2004,116.4,28.9,13.6,0.2,0,2.4071,1.8946168546677629,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.661
2004,304.2,27.8,13.6,0.31,0,1.0941,2.5974910105351463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.661
2004,696.0,27.7,20.3,0.22,0,7.1986,1.3402504226184837,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.678
2004,1453.5,27.6,20.3,0.93,0,1.703,2.558776498354456,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.678
2004,1200.9,27.6,20.3,3.17,0,12.6875,0.9555114450274363,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.678
2004,934.3,28.9,20.3,0.2,0,1.7425,2.5376572151735295,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.678
2004,197.8,26.4,20.3,0.2,0,5.457,1.551808799597464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.678
2004,910.3,27.9,20.3,1.65,0,15.7364,0.8285518175661483,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.678
2004,507.2,29.0,22.7,0.2,0,2.5166,2.3045830956567186,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.341
2004,915.0,30.8,22.7,0.22,1,4.1123,1.8748743759385615,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.341
2004,530.1,28.7,22.7,1.01,0,3.1181,2.1138429683971687,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.341
2004,186.4,30.1,22.7,0.2,1,2.6581,2.255493485460195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341
2004,426.9,30.3,22.7,0.29,1,2.2409,2.4096441652874536,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.341
2004,726.3,30.4,22.7,0.94,1,3.6146,1.9851308622085946,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.341
2004,847.9,29.5,36.3,0.2,0,60.5,0.4700036292457356,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.339
2004,1316.6,29.2,36.3,0.66,0,2.7252,2.6616571615324998,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.339
2004,659.7,28.3,36.3,0.2,0,5.1562,2.0844290831908747,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.339
2004,828.4,28.1,36.3,0.59,0,2.8096,2.6333266549062735,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.339
2004,1134.1,22.9,34.3,0.51,0,6.5209,1.8341801851120072,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.628
2004,722.1,22.8,34.3,1.13,0,3.5179,2.3749057545736716,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.628
2004,553.7,23.6,34.3,0.3,0,2.8896,2.554899021608035,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.628
2004,853.5,24.4,34.3,1.4,0,4.8652,2.0856720914304723,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.628
2004,456.9,33.0,25.8,0.41,1,3.3077,2.174751721484161,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.251
2004,212.6,31.0,25.8,0.2,1,3.6805,2.080690761080268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.251
2004,123.3,31.8,25.8,0.2,1,3.2824,2.1815467646169897,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.251
2004,288.0,34.3,25.8,0.3,1,9.6269,1.3029127521808397,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.251
2004,262.8,31.7,25.8,0.2,1,2.1827,2.551006451492524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.251
2004,50.0,30.6,25.8,0.2,1,13.9459,1.0473189942805592,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.251
2004,306.2,34.4,14.5,0.33,1,1.0845,2.6651427000909336,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.239
2004,237.0,32.8,14.5,0.2,1,1.3364,2.47232786758114,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.239
2004,135.2,34.8,14.5,0.2,1,1.4573,2.3933394562625097,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.239
2004,143.4,32.3,14.5,0.35,1,2.7725,1.8293763327993617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.239
2004,123.3,32.9,14.5,0.2,1,1.2532,2.531313022602156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.239
2004,205.6,33.1,14.5,0.2,1,1.4078,2.424802725718295,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.239
2004,334.0,33.4,35.8,0.38,1,3.2516,2.485739636091892,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.215
2004,266.2,36.6,35.8,0.2,1,2.3946,2.7694588292308535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.215
2004,369.1,34.5,35.8,0.22,1,3.0468,2.545531271604435,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.215
2004,194.6,33.3,35.8,0.31,1,3.1076,2.5273273656719524,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.215
2004,67.1,33.3,35.8,0.2,1,2.5718,2.702702594775615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.215
2004,117.5,35.6,35.8,0.2,1,3.0034,2.558776498354456,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.215
2004,351.8,34.5,17.8,0.27,1,1.7066,2.4362414778067194,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.216
2004,258.5,35.1,17.8,0.2,1,1.4206,2.604909442182697,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.216
2004,158.4,33.9,17.8,0.22,1,6.0339,1.3737155789130306,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.216
2004,159.7,37.8,17.8,0.2,1,1.3485,2.653241964607215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.216
2004,178.2,36.0,17.8,0.2,1,7.3859,1.2267122912954254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.216
2004,184.1,33.2,17.8,0.2,1,3.655,1.7698546338400052,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.216
2004,1024.2,22.7,39.5,1.23,0,7.3557,1.851599469584072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.081
2004,691.2,23.6,39.5,1.03,0,3.9859,2.3896797998449792,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1.081
2004,308.1,20.5,39.5,0.32,0,28.2143,0.8754687373538999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.081
2004,288.9,20.9,39.5,0.21,0,4.3646,2.307572634505085,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.081
2004,624.1,23.5,29.7,0.59,0,21.5217,0.8671004876833833,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.34
2004,593.3,27.4,29.7,0.56,0,2.6805,2.4915511925066687,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.34
2004,245.8,27.2,29.7,0.2,0,4.6994,1.9906103279732201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34
2004,349.3,25.9,29.7,0.53,0,2.3258,2.6224923127405635,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34
2004,933.1,23.5,28.9,0.38,0,6.31,1.7191887763932197,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.617
2004,1169.6,23.4,28.9,1.77,0,6.0208,1.7578579175523736,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.617
2004,684.8,21.1,28.9,0.54,0,10.2847,1.3376291891386096,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.617
2004,694.4,22.4,28.9,1.72,0,8.4503,1.4861396960896067,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.617
2004,802.2,18.5,72.5,5.1,0,12.0632,1.9473377010464987,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.385
2004,1090.7,18.8,72.5,1.27,0,27.6718,1.2864740258376797,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.385
2004,725.5,19.1,72.5,1.82,0,6.0822,2.558776498354456,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1.385
2004,606.6,20.1,72.5,1.53,0,8.7035,2.2332350148592526,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.385
2004,521.5,16.9,72.5,0.64,0,11.4897,1.9892432737616872,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.385
2004,614.3,19.9,72.5,1.13,0,28.6561,1.2612978709452054,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.385
2004,1070.7,20.6,71.0,2.06,0,8.8639,2.1983350716202463,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.472
2004,635.0,23.0,71.0,2.07,0,47.3333,0.9162907318741551,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1.472
2004,448.7,22.8,71.0,0.2,0,11.2698,1.9878743481543455,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.472
2004,737.3,24.2,71.0,2.93,0,9.0677,2.178155014615869,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.472
2004,1615.8,24.5,67.7,1.36,0,4.7475,2.725235025856311,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.511
2004,699.3,22.5,67.7,1.51,0,5.3688,2.6108048166633746,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1.511
2004,1662.9,22.9,67.7,4.48,0,9.3508,2.1090003439213802,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.511
2004,850.3,22.7,67.7,0.64,0,9.5487,2.0906287310704004,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.511
2004,1308.4,22.2,67.7,3.29,0,5.9386,2.517696472610991,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.511
2004,491.0,24.0,67.7,1.97,0,6.177,2.481567748522486,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.511
2004,994.7,23.8,47.0,0.62,0,3.2867,2.72785282839839,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.053
2004,1089.1,22.3,47.0,3.35,0,4.3519,2.468099531471619,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1.053
2004,855.1,22.0,47.0,0.76,0,70.1493,0.5128236264286639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.053
2004,528.9,23.0,47.0,0.92,0,4.8907,2.3617969526258915,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.053
2004,1006.6,21.5,54.1,0.8,0,8.6838,1.9782390361706734,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.369
2004,1521.0,21.4,54.1,0.91,0,4.1298,2.6461747973841225,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1.369
2004,485.6,21.7,54.1,0.21,0,3.6928,2.750470916986162,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.369
2004,1050.1,23.2,54.1,0.56,0,5.0608,2.458733775483977,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.369
2004,825.5,18.7,25.2,0.61,0,1.7847,2.716018370751387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.583
2004,796.3,20.5,25.2,1.31,0,2.1053,2.5626389983283526,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.583
2004,508.3,22.8,25.2,0.36,0,2.242,2.50470927708418,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.583
2004,505.5,21.9,25.2,1.29,0,2.4277,2.431857428698185,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.583
2004,1540.9,17.2,46.8,3.99,0,16.4211,1.3480731482996928,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1.391
2004,1090.0,20.3,46.8,1.56,0,10.5405,1.6937790608678513,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.391
2004,889.8,16.6,46.8,2.4,0,8.3422,1.888583653863595,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.391
2004,992.2,18.5,46.8,2.23,0,3.331,2.711377991194885,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1.391
2004,886.6,17.1,46.8,0.8,0,12.6146,1.5496879080283263,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.391
2004,866.6,17.2,46.8,1.77,0,5.2,2.302585092994046,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.391
2004,614.6,19.0,59.9,0.48,0,105.0877,0.4510756193602166,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.144
2004,853.9,19.5,59.9,1.89,0,32.0321,1.0543120297715298,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1.144
2004,538.6,17.1,59.9,0.95,0,23.8645,1.2556160374777743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.144
2004,733.5,16.4,59.9,2.51,0,7.749,2.166765369851511,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.144
2004,1141.8,17.9,52.4,1.24,0,7.7286,2.0515563381903004,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.602
2004,1555.5,20.4,52.4,0.84,0,5.1933,2.4060438013622756,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1.602
2004,1499.0,20.2,52.4,2.12,0,3.6063,2.7427736371605955,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.602
2004,1235.4,19.9,52.4,3.37,0,21.2146,1.244154593958768,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.602
2004,794.4,19.1,52.4,1.0,0,4.6372,2.509599262378372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.602
2004,697.2,20.6,52.4,1.1,0,6.6245,2.187174241482718,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.602
2004,845.5,19.5,52.4,1.69,0,21.6529,1.2296405510745139,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1.602
2004,1218.6,18.3,52.4,1.78,0,3.6113,2.7414849771884473,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.602
2004,352.4,29.1,28.6,0.2,0,2.007,2.7245795030534206,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.243
2004,498.8,30.0,28.6,0.6,0,3.2574,2.280339484046726,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.243
2004,220.2,29.7,28.6,0.2,0,5.5426,1.8180767775454285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.243
2004,250.7,30.4,28.6,0.2,1,1.9285,2.761906873892921,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.243
2004,301.0,31.5,13.0,0.2,1,6.6667,1.0818051703517284,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.212
2004,337.9,31.5,13.0,0.22,1,1.5205,2.256541154492639,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.212
2004,322.3,29.5,13.0,0.2,0,4.9808,1.2837077723447896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.212
2004,271.5,31.9,13.0,0.2,1,1.3472,2.365559892155434,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.212
2005,1196.9,19.4,88.1,8.41,0,6.1351,2.731766727719526,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3.582
2005,1095.2,18.3,88.1,5.19,0,9.9887,2.2844211223663744,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.582
2005,1221.6,17.6,88.1,2.86,0,31.2411,1.3402504226184837,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3.582
2005,601.1,18.2,88.1,2.03,0,10.2086,2.2648832258100344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.582
2005,336.6,16.7,88.1,0.31,0,6.5599,2.6693093727857793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.582
2005,1095.1,17.4,88.1,4.54,0,5.9088,2.7669478423496954,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.582
2005,1127.2,17.0,124.5,7.03,0,10.7143,2.5352828571130672,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.069
2005,1145.4,17.0,124.5,1.28,0,14.7687,2.2438960966453663,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.069
2005,1344.2,15.9,124.5,5.44,0,9.8497,2.613006652415316,1,0,0,1,0,0,0,0,0,0,1,0,0,1,4.069
2005,695.1,17.9,124.5,3.84,0,19.1834,2.0135687975291283,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.069
2005,878.1,17.6,124.5,0.27,0,10.0484,2.5945081597030812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.069
2005,459.2,16.9,124.5,0.92,0,10.3234,2.569554123848285,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.069
2005,962.3,17.7,75.8,7.89,0,5.5288,2.688527534613346,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3.973
2005,1197.5,22.2,75.8,2.44,0,49.2208,0.9321640810304452,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.973
2005,1362.6,18.4,75.8,4.52,0,5.6399,2.67000213346468,1,0,0,1,0,0,0,0,0,1,0,0,0,1,3.973
2005,909.0,18.6,75.8,6.29,0,9.8442,2.163323025660538,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3.973
2005,1078.8,17.8,75.8,7.49,0,14.5211,1.827769906751088,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.973
2005,565.3,19.1,75.8,1.79,0,11.8623,2.0001277349601105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.973
2005,582.8,19.4,75.8,2.14,0,5.323,2.7239235502585,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.973
2005,952.8,19.9,75.8,8.5,0,6.4897,2.5400259490090797,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.973
2005,1418.2,16.9,94.5,3.73,0,22.7163,1.6409365794934714,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.798
2005,1735.8,17.0,94.5,5.5,0,11.6523,2.209372711271867,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2.798
2005,1163.6,17.2,94.5,5.49,0,7.9545,2.5556757206762075,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.798
2005,825.0,17.3,94.5,0.9,0,6.7693,2.7053799725463312,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.798
2005,578.1,15.4,94.5,0.99,0,9.633,2.3804716316511167,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.798
2005,968.2,18.5,94.5,4.49,0,14.0,2.0476928433652555,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.798
2005,1277.2,19.9,155.1,4.74,0,11.0865,2.7073833121145063,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.502
2005,1494.5,15.9,155.1,9.47,0,26.5128,1.9242486522741338,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.502
2005,460.5,18.3,155.1,0.32,0,19.7078,2.1826747963214883,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.502
2005,973.7,19.3,155.1,7.29,0,11.9954,2.6340447877917144,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.502
2005,1204.5,17.4,108.6,3.2,0,11.093,2.378619779270043,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.346
2005,1537.3,19.2,108.6,7.12,0,27.4937,1.599387576580599,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.346
2005,1221.7,19.8,108.6,2.05,0,15.9941,2.052840859882657,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.346
2005,1111.6,19.4,108.6,3.31,0,15.4701,2.081938421878423,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.346
2005,1363.4,18.3,130.5,1.37,0,13.024,2.3997118037247684,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.552
2005,1759.1,16.8,130.5,2.74,0,10.132,2.6304489550786583,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2.552
2005,1392.0,18.6,130.5,2.64,0,12.8193,2.414126467726953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.552
2005,1268.0,17.4,130.5,5.68,0,14.7792,2.285438934159075,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.552
2005,1804.5,17.6,109.1,1.15,0,13.6205,2.1983350716202463,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.398
2005,1545.5,20.2,109.1,5.8,0,61.6384,1.0188473201992472,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2.398
2005,1086.0,17.9,109.1,2.12,0,10.2828,2.4518667957098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.398
2005,916.0,18.1,109.1,2.45,0,11.833,2.3243465847755584,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2.398
2005,962.0,19.7,42.8,0.78,0,3.2647,2.6468837658647226,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1.579
2005,1173.5,19.5,42.8,2.19,0,6.3407,2.0476928433652555,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1.579
2005,738.1,19.6,42.8,0.56,0,3.1082,2.6925980965432883,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.579
2005,547.2,20.9,42.8,0.43,0,3.7185,2.5265283244788197,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.579
2005,1315.9,18.9,94.3,1.36,0,6.5079,2.740194654428777,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.983
2005,1893.0,16.4,94.3,7.56,0,35.1866,1.3029127521808397,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.983
2005,890.7,17.1,94.3,3.55,0,11.2799,2.2364452904895007,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3.983
2005,1186.7,16.6,94.3,11.73,0,13.338,2.0881534822818573,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.983
2005,790.7,16.7,94.3,1.46,0,20.2796,1.7316555451583497,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.983
2005,1462.3,16.0,94.3,3.45,0,7.5199,2.605648267484129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.983
2005,559.5,17.5,94.3,3.54,0,101.3978,0.6575200029167941,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.983
2005,1138.0,17.7,94.3,14.78,0,24.4301,1.5810384379124023,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.983
2005,796.7,18.3,109.1,0.76,0,14.7233,2.1294214739848565,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.733
2005,1903.5,16.9,109.1,4.74,0,14.7632,2.127040520479115,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.733
2005,1642.9,17.6,109.1,8.05,0,32.1829,1.4793292270870801,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2.733
2005,1061.0,17.7,109.1,2.48,0,9.7498,2.5006159434931803,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.733
2005,999.1,18.1,109.1,2.97,0,22.4486,1.7681496035889213,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2.733
2005,1114.7,18.0,109.1,4.97,0,12.8656,2.2491843162669305,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.733
2005,1139.1,15.6,49.9,1.02,0,15.9936,1.415853163361435,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.242
2005,1099.1,15.9,49.9,1.5,0,5.7225,2.2741856184723477,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1.242
2005,956.8,14.9,49.9,1.04,0,9.5962,1.824549292051046,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1.242
2005,1263.1,15.6,49.9,2.66,0,4.1308,2.5710843460290524,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.242
2005,571.4,14.1,49.9,0.42,0,13.3067,1.55814461804655,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.242
2005,581.7,15.9,49.9,1.41,0,3.7294,2.6658383522929006,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.242
2005,793.6,15.9,49.9,2.25,0,6.3648,2.179286876649552,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1.242
2005,605.5,16.2,49.9,0.75,0,36.4234,0.8628899551470398,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.242
2005,1228.0,17.0,46.8,1.2,0,7.6596,1.9615022438151495,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.371
2005,1239.8,17.6,46.8,1.75,0,8.0412,1.9198594718553708,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1.371
2005,800.8,19.2,46.8,2.94,0,8.4477,1.8779371654691073,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1.371
2005,678.0,17.0,46.8,1.41,0,4.2662,2.482403519569882,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.371
2005,557.4,20.7,46.8,0.8,0,5.6865,2.222459048514761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.371
